[rosmaster.main][INFO] 2024-04-23 10:51:01,108: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-04-23 10:51:01,108: Starting ROS Master Node
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/sdf_map/map_size_y] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/sdf_map/map_size_z] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/sdf_map/resolution_sdf] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/sdf_map/ceil_height] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/sdf_map/update_rate] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/sdf_map/update_range] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/sdf_map/inflate] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/sdf_map/radius_ignore] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/fsm/flight_type] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/fsm/safety_distance] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,789: +PARAM [/dyn_planner_node/fsm/thresh_replan] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/thresh_no_replan] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp_num] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp0_x] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp0_y] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp0_z] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp1_x] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp1_y] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp1_z] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp2_x] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp2_y] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/fsm/wp2_z] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/manager/time_sample] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/manager/max_vel] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/manager/dynamic] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/manager/margin] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/astar/lambda_heu] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/astar/resolution_astar] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/astar/time_resolution] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/astar/margin] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/astar/allocate_num] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/max_tau] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/init_max_tau] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/max_vel] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/max_acc] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/w_time] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/horizon] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/lambda_heu] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/resolution_astar] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/time_resolution] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/margin] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/allocate_num] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/search/check_num] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/optimization/lamda1] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/optimization/lamda2] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,790: +PARAM [/dyn_planner_node/optimization/lamda3] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/optimization/lamda4] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/optimization/dist0] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/optimization/dist1] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/optimization/max_vel] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/optimization/max_acc] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/optimization/algorithm] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/optimization/max_iteration_num] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/optimization/order] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/bspline/limit_vel] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/bspline/limit_acc] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/dyn_planner_node/bspline/limit_ratio] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/planning_mission/planning_mission/control_yaw_flag] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,791: +PARAM [/planning_mission/planning_mission/sim_mode] by /roslaunch
[rosmaster.master][INFO] 2024-04-23 10:51:01,883: +PUB [/rosout] /tf_3Dlidar http://hyx020222-ThinkBook-14:34033/
[rosmaster.master][INFO] 2024-04-23 10:51:01,884: +SERVICE [/tf_3Dlidar/get_loggers] /tf_3Dlidar http://hyx020222-ThinkBook-14:34033/
[rosmaster.master][INFO] 2024-04-23 10:51:01,884: +SERVICE [/tf_3Dlidar/set_logger_level] /tf_3Dlidar http://hyx020222-ThinkBook-14:34033/
[rosmaster.master][INFO] 2024-04-23 10:51:01,887: +PUB [/rosout] /tf_2Dlidar http://hyx020222-ThinkBook-14:34553/
[rosmaster.master][INFO] 2024-04-23 10:51:01,889: +SERVICE [/tf_2Dlidar/get_loggers] /tf_2Dlidar http://hyx020222-ThinkBook-14:34553/
[rosmaster.master][INFO] 2024-04-23 10:51:01,890: +SERVICE [/tf_2Dlidar/set_logger_level] /tf_2Dlidar http://hyx020222-ThinkBook-14:34553/
[rosmaster.master][INFO] 2024-04-23 10:51:01,893: +SUB [/clock] /tf_3Dlidar http://hyx020222-ThinkBook-14:34033/
[rosmaster.master][INFO] 2024-04-23 10:51:01,894: +PUB [/tf] /tf_3Dlidar http://hyx020222-ThinkBook-14:34033/
[rosmaster.master][INFO] 2024-04-23 10:51:01,898: +PUB [/rosout] /tf_realsense_camera http://hyx020222-ThinkBook-14:44309/
[rosmaster.master][INFO] 2024-04-23 10:51:01,899: +PUB [/rosout] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:01,900: +SERVICE [/tf_realsense_camera/get_loggers] /tf_realsense_camera http://hyx020222-ThinkBook-14:44309/
[rosmaster.master][INFO] 2024-04-23 10:51:01,901: +SERVICE [/mavros/get_loggers] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:01,902: +SUB [/clock] /tf_2Dlidar http://hyx020222-ThinkBook-14:34553/
[rosmaster.master][INFO] 2024-04-23 10:51:01,903: +SERVICE [/tf_realsense_camera/set_logger_level] /tf_realsense_camera http://hyx020222-ThinkBook-14:44309/
[rosmaster.master][INFO] 2024-04-23 10:51:01,903: +SERVICE [/mavros/set_logger_level] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:01,903: +PUB [/tf] /tf_2Dlidar http://hyx020222-ThinkBook-14:34553/
[rosmaster.master][INFO] 2024-04-23 10:51:01,910: +PUB [/rosout] /px4_pos_estimator http://hyx020222-ThinkBook-14:33051/
[rosmaster.master][INFO] 2024-04-23 10:51:01,910: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/']
[rosmaster.master][INFO] 2024-04-23 10:51:01,912: +SUB [/clock] /tf_realsense_camera http://hyx020222-ThinkBook-14:44309/
[rosmaster.master][INFO] 2024-04-23 10:51:01,915: +PUB [/tf] /tf_realsense_camera http://hyx020222-ThinkBook-14:44309/
[rosmaster.master][INFO] 2024-04-23 10:51:01,916: +SUB [/clock] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:01,916: +SERVICE [/px4_pos_estimator/get_loggers] /px4_pos_estimator http://hyx020222-ThinkBook-14:33051/
[rosmaster.master][INFO] 2024-04-23 10:51:01,916: +SERVICE [/px4_pos_estimator/set_logger_level] /px4_pos_estimator http://hyx020222-ThinkBook-14:33051/
[rosmaster.master][INFO] 2024-04-23 10:51:01,917: +PUB [/diagnostics] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:01,917: +CACHEDPARAM [/mavros/diagnostic_period] by /mavros
[rosmaster.master][INFO] 2024-04-23 10:51:01,918: +SUB [/clock] /px4_pos_estimator http://hyx020222-ThinkBook-14:33051/
[rosmaster.master][INFO] 2024-04-23 10:51:01,920: +PUB [/rosout] /joy_node http://hyx020222-ThinkBook-14:35453/
[rosmaster.master][INFO] 2024-04-23 10:51:01,923: +SERVICE [/joy_node/get_loggers] /joy_node http://hyx020222-ThinkBook-14:35453/
[rosmaster.master][INFO] 2024-04-23 10:51:01,925: +SERVICE [/joy_node/set_logger_level] /joy_node http://hyx020222-ThinkBook-14:35453/
[rosmaster.master][INFO] 2024-04-23 10:51:01,931: +PUB [/rosout] /px4_pos_controller http://hyx020222-ThinkBook-14:34981/
[rosmaster.master][INFO] 2024-04-23 10:51:01,934: +SUB [/clock] /joy_node http://hyx020222-ThinkBook-14:35453/
[rosmaster.master][INFO] 2024-04-23 10:51:01,934: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:01,934: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/']
[rosmaster.master][INFO] 2024-04-23 10:51:01,934: +SERVICE [/px4_pos_controller/get_loggers] /px4_pos_controller http://hyx020222-ThinkBook-14:34981/
[rosmaster.master][INFO] 2024-04-23 10:51:01,948: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:01,948: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/']
[rosmaster.master][INFO] 2024-04-23 10:51:01,948: +PUB [/diagnostics] /joy_node http://hyx020222-ThinkBook-14:35453/
[rosmaster.master][INFO] 2024-04-23 10:51:01,949: +SERVICE [/px4_pos_controller/set_logger_level] /px4_pos_controller http://hyx020222-ThinkBook-14:34981/
[rosmaster.master][INFO] 2024-04-23 10:51:01,949: +CACHEDPARAM [/joy_node/diagnostic_period] by /joy_node
[rosmaster.master][INFO] 2024-04-23 10:51:01,957: +PUB [/rosout] /tf_world_map http://hyx020222-ThinkBook-14:43729/
[rosmaster.master][INFO] 2024-04-23 10:51:01,964: +SERVICE [/tf_world_map/get_loggers] /tf_world_map http://hyx020222-ThinkBook-14:43729/
[rosmaster.master][INFO] 2024-04-23 10:51:01,964: +SUB [/clock] /px4_pos_controller http://hyx020222-ThinkBook-14:34981/
[rosmaster.master][INFO] 2024-04-23 10:51:01,966: +SERVICE [/tf_world_map/set_logger_level] /tf_world_map http://hyx020222-ThinkBook-14:43729/
[rosmaster.master][INFO] 2024-04-23 10:51:01,969: +PUB [/rosout] /tf_slam2map http://hyx020222-ThinkBook-14:34173/
[rosmaster.master][INFO] 2024-04-23 10:51:01,970: +PUB [/rosout] /tf_local_origin http://hyx020222-ThinkBook-14:35023/
[rosmaster.master][INFO] 2024-04-23 10:51:01,976: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:01,977: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/']
[rosmaster.master][INFO] 2024-04-23 10:51:01,977: +SERVICE [/tf_slam2map/get_loggers] /tf_slam2map http://hyx020222-ThinkBook-14:34173/
[rosmaster.master][INFO] 2024-04-23 10:51:01,977: +PUB [/uav1/joy] /joy_node http://hyx020222-ThinkBook-14:35453/
[rosmaster.master][INFO] 2024-04-23 10:51:01,978: +SERVICE [/tf_slam2map/set_logger_level] /tf_slam2map http://hyx020222-ThinkBook-14:34173/
[rosmaster.master][INFO] 2024-04-23 10:51:01,979: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:01,983: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/']
[rosmaster.master][INFO] 2024-04-23 10:51:01,984: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:01,984: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/']
[rosmaster.master][INFO] 2024-04-23 10:51:01,985: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:01,985: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/']
[rosmaster.master][INFO] 2024-04-23 10:51:01,986: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:01,986: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/']
[rosmaster.master][INFO] 2024-04-23 10:51:01,979: +SERVICE [/tf_local_origin/get_loggers] /tf_local_origin http://hyx020222-ThinkBook-14:35023/
[rosmaster.master][INFO] 2024-04-23 10:51:01,987: +SUB [/prometheus/control_command] /px4_pos_controller http://hyx020222-ThinkBook-14:34981/
[rosmaster.master][INFO] 2024-04-23 10:51:01,987: +SERVICE [/tf_local_origin/set_logger_level] /tf_local_origin http://hyx020222-ThinkBook-14:35023/
[rosmaster.master][INFO] 2024-04-23 10:51:01,997: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:02,006: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/']
[rosmaster.master][INFO] 2024-04-23 10:51:02,004: +PUB [/uav1/prometheus/fake_rc_in] /joy_node http://hyx020222-ThinkBook-14:35453/
[rosmaster.master][INFO] 2024-04-23 10:51:02,009: +SUB [/clock] /tf_world_map http://hyx020222-ThinkBook-14:43729/
[rosmaster.master][INFO] 2024-04-23 10:51:02,011: +SUB [/clock] /tf_slam2map http://hyx020222-ThinkBook-14:34173/
[rosmaster.master][INFO] 2024-04-23 10:51:02,011: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:02,011: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/']
[rosmaster.master][INFO] 2024-04-23 10:51:02,012: +PUB [/rosout] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:02,013: +SUB [/prometheus/control_command_station] /px4_pos_controller http://hyx020222-ThinkBook-14:34981/
[rosmaster.master][INFO] 2024-04-23 10:51:02,014: +PUB [/rosout] /traj_server http://hyx020222-ThinkBook-14:41229/
[rosmaster.master][INFO] 2024-04-23 10:51:02,015: +SUB [/clock] /tf_local_origin http://hyx020222-ThinkBook-14:35023/
[rosmaster.master][INFO] 2024-04-23 10:51:02,016: +SUB [/vicon/p450/p450] /px4_pos_estimator http://hyx020222-ThinkBook-14:33051/
[rosmaster.master][INFO] 2024-04-23 10:51:02,016: +PUB [/tf] /tf_world_map http://hyx020222-ThinkBook-14:43729/
[rosmaster.master][INFO] 2024-04-23 10:51:02,017: +SERVICE [/dyn_planner_node/get_loggers] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:02,017: +SUB [/joy/set_feedback] /joy_node http://hyx020222-ThinkBook-14:35453/
[rosmaster.master][INFO] 2024-04-23 10:51:02,017: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:02,018: +SERVICE [/traj_server/get_loggers] /traj_server http://hyx020222-ThinkBook-14:41229/
[rosmaster.master][INFO] 2024-04-23 10:51:02,018: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/']
